"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26083.2498197368","27161.6035588979","30720.4717544198","32377.9994644203","33778.891473595","34906.2238591201","34685.9212782256","34480.4128870053","32589.7683484991","31631.4537800556","33461.1692517257","34400.2528666916","37136.5759027594","41257.0069342055","52444.9231308584","57148.93616559","65291.5532622114","75114.1097399053","77566.2477257132","77534.8339010415","96175.6175947349","116752.211556318","126957.627549547","140334.244721123","138166.926593428","107273.199950884","105538.885860086","115367.384436158","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2527.85703104219","2749.55218163409","2704.35968500354","2701.12429008542","3001.09266512258","2853.90898801589","3219.17629188397","3180.26645450285","3403.92101759104","3450.5859213509","3553.14874511896","3853.26734094804","3986.31788805639","4256.95051574858","4529.74579860663","4772.84833081082","5230.76441321635","5495.33547002334","5865.16854888829","6084.89221169802","6311.41357284217","6688.40260633548","6921.58213990442","7255.23749899894","7480.14299259158","7792.02957503549","7857.83926411437","8225.02742483596","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.17030950186","1823.83576770569","1892.59142919882","1788.69268324487","1757.65342656625","1839.27506522444","2000.41138853577","2194.62399083513","2392.84815949722","2647.12673771468","2944.37951042309","3189.36263734523","3380.29424734508","3722.5164089131","3530.19293705427","3830.83760671312","4179.21480881512","4230.10484255388","4710.20923379514","5032.75581371347","5069.48944189823","5358.79538607352","5710.81770832242","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1068.23702325987","1004.34554925891","1009.13117140879","1023.66834657599","1013.43661605454","1020.36027941757","1028.69580889814","1051.2847767467","1070.10459069732","1101.85298810927","1144.30655595717","1203.11077554072","1034.67841448211","1124.10601663658","1179.96182466691","1236.90677933287","1300.39468130913","1377.93629796976","1462.74673901851","1375.31115962719","1357.33157409459","1367.54308214295","1397.24292023717","1414.9143886871","1449.79302089243","1470.79335691158","1507.93189921936","1558.34480756061","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5670.2538426077","6101.55333524175","6601.20429180832","7041.56705475632","7444.88057804116","7740.73531938927","7428.90656760877","7890.14420180633","8915.68604957437","9456.55730736642","8255.58911682441","10451.3336473496","11257.9859799918","12240.4115519801","11136.9001118165","11759.8513647971","12664.990676931","12853.4560309989","13636.0800731354","14516.1099823775","14728.1469940725","15625.2190698733","16688.2134876239","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7659.76056599359","7968.41971337752","8388.56677220762","8615.04310879127","8791.44220475201","8972.80784833984","9374.99031039403","9654.24156787662","10046.7918141761","10208.3645617631","10816.4489517445","11007.3427131744","11176.80922851","11725.7194635411","12768.7058849867","13526.8288281055","14426.1490205219","15250.8310924548","15878.6851912988","15803.5180907535","16453.2388702227","16964.8509520259","17570.3103932324","17978.4517460602","18448.0969613378","18741.7977714455","19592.0787095133","19951.0535865771","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6391.20251612425","6760.11062496459","7043.99799251984","8369.13485533833","8800.34356612055","8267.73769654153","8835.12650731976","9445.45909729883","9888.50887246836","10155.4926620593","10782.3865030592","10830.863060946","10901.1482604672","11204.2553964252","11805.5581062054","12369.7597537078","13490.5769586288","13949.4347741762","14551.0456085777","14174.9150916238","14840.991585661","16049.3647610066","16658.0818010323","16848.039600243","17484.2923449295","17699.1593818281","18161.4902817259","18655.9217271663","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1879.0124242431","1896.07852355258","2039.78475192266","2184.11024456584","2337.08951669057","2559.51990117008","2320.17024752091","2195.34130831637","2146.37386894636","2120.6914336725","2293.19165926811","2470.10967718396","2574.8688791312","2632.80132265906","2710.5872105843","2880.4237631931","3010.24256038886","3199.62633159608","3203.75102739183","3169.08073562917","3407.9658076752","3513.29121329955","3695.97383676032","3858.87269748967","3894.3704724873","3914.56156161563","4027.50196159521","4246.91979678166","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2603.10735510561","2675.53605987118","2746.31529040122","2882.13325580605","2986.04359633882","3135.13259411037","3315.56444207669","3480.48076987016","3550.95447432667","3698.66423004008","3952.63756059297","4151.62302801288","4371.2748090908","4669.82505949273","5113.5980209621","5602.67088942933","6238.52949761969","6881.38256501039","7419.90230713458","7659.39875678258","8241.4122055773","8891.21405154723","9438.83904639932","9978.5211864898","10530.2505006023","10943.0160359847","11475.5973282335","12189.6202653804","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5531.91710173382","5371.19657328725","5144.95175760759","4885.30637020703","4907.30315030001","4949.94050279589","5084.16621540215","5219.00322802499","5435.74646254148","5703.97566615187","6127.04816657388","6028.83384032344","6305.43336520954","6502.65081367236","7080.11766318684","7759.67707300662","8584.74495705999","9242.84577396884","10417.705696575","10914.2068057696","11273.8562365858","11611.8054082157","11841.0363972729","12655.5928384027","13370.0212105118","13831.3254163351","14810.0868479013","15290.3349989833","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","821.806977012447","928.353101599654","896.597182851517","922.376056425363","951.700846351251","954.867737236062","1014.25289449772","1053.91909654307","1116.57445753302","1166.50270217804","1159.27601333919","1328.5723160083","1349.56240903654","1456.1784684383","1472.13157616937","1567.33561273815","1636.05603946548","1681.26250727337","1737.30134667946","1773.64329672484","1833.68071936505","1874.70303010183","1839.55853252965","1860.20671655053","1970.88596220828","2049.70488471813","2128.10612456498","2218.21268779582","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9343.99736507836","9986.27960298799","10583.303330117","11208.099467724","11980.9046438837","12916.1656972875","13675.0203748242","15130.143312201","15868.6606667956","16962.2615592753","19425.7385309215","19621.2302501212","20561.8179350914","20937.6438630918","21401.1598503664","22232.4732205317","23223.8267631763","24893.3266587115","26193.1215306885","26139.6636715626","27809.1107174316","28612.3965444496","29423.9987172349","31068.8350801167","33178.37353865","35667.9726837029","37774.1412867155","40796.7592529734","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.092394838544","486.097604443129","538.396538629328","577.59567239269","626.541184072806","675.734322881562","723.110119718012","766.926843183098","809.98656234134","900.782327104804","1035.2777644024","1165.52390847161","1311.32264996695","1507.13496084364","1742.21768249936","2025.05829835484","2342.62617410422","2675.55398505965","2989.07361913011","3308.059184759","3645.06905988012","3898.41462716496","4228.26362805684","4623.13016943655","5040.38163949031","5400.64359268228","5727.1463462761","6173.77692028259","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5192.97801941472","5142.43812192117","5381.11011532875","5539.44321358519","5617.04893560891","5770.6890539699","6098.54999145097","6293.21849184082","6667.04436107659","6942.57414057678","7294.00127384385","7496.84400034439","7732.26115167525","7953.66369961093","8666.08212683349","9187.70281222164","9819.76629417042","10503.4292529252","10896.1501168187","11065.4090865594","11574.0388494691","11532.3557315611","11833.2691532939","12026.5843942042","12305.4964168865","12361.9832045479","13188.1269744596","13609.4195958346","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.63617351126","6773.10235352374","7100.32043693814","7332.74297193232","7835.14513300205","8313.64067082044","10447.8441687234","12447.3452323883","13816.5961691017","13024.835543921","13635.0023792335","14472.4610013404","13863.8942423297","14870.2116816441","15371.1663517548","16337.2557552457","17866.52239966","19354.9298194866","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3310.07377089596","3075.35543498413","2821.7520063909","2772.99900273484","2870.52076917628","3093.44802652032","3194.56796550369","3348.21048284828","3468.04870283554","3597.81176323912","3688.82570890978","3848.43212278216","4052.45456432686","4376.88176025949","4920.19614375312","5383.04213038215","5948.83358211306","6645.57239165691","7276.64398994276","7129.94686287227","7550.8687925877","8881.48475043728","9976.5591151321","11117.3933803508","11991.9375699386","12187.7694271662","12256.9898800457","12945.8208918736","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.601003278723","258.410587873946","241.943641385704","259.002579669584","270.101730223695","272.207191895503","341.002066805475","374.012460722766","412.162743183614","439.709537188811","445.044361764449","498.707892953423","535.037130984567","564.173989456765","606.62702784138","660.89145800376","726.616848113972","778.20217506638","823.590468014318","857.141938714582","898.984806746391","954.799116244546","1013.19062837678","1072.93572094154","1141.03293473355","1194.24389560988","1217.15853993624","1250.24294797477","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1813.65323713815","1857.15966783862","1884.27010611287","1988.23853882403","1914.77201817234","2086.07595704594","2181.96508730157","2065.48212702615","2080.55213231886","2206.43719438467","2180.12546502093","2208.27957083382","2192.28217123522","2302.44707130075","2431.26288284116","2657.80398836283","3165.43966170787","3248.44734569332","3254.72310996767","3153.87027245974","3249.10377686785","3371.99458202082","3528.96818700864","3697.67545508299","3862.59167973984","3846.46582076972","3856.85758106983","3958.0597634623","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4773.21658639137","5095.55151615223","5478.56976116815","5824.50525145872","6108.37257040587","6447.46403980348","6861.48027594404","7284.06202799842","7728.41306583983","7949.83497846103","8777.98078344126","9136.6085295914","9407.37908397203","9874.12724362192","10661.5141396298","11075.4004376263","12332.6966519706","13325.1767762742","14266.809627509","14812.3044324321","15612.3051645658","16561.7709831855","17421.1438521053","18282.2174326122","19290.722604083","20163.02494024","21151.2829887239","22356.1566701301","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.884731568293","528.861449069431","496.689173918232","556.295813553976","507.816175174308","598.284548866606","640.801315573979","658.758062335125","670.978235510858","680.386262908822","686.219284708179","648.710446755154","652.143609615926","684.691440621828","721.797920732641","747.917902966942","783.715176110286","855.581479768407","910.700689885295","964.085525743509","1011.82668514486","1051.18599619662","1059.70029006972","1101.53330446654","1152.17391901941","1162.71590340143","1170.13982173653","1204.74834562311","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6818.26335805592","7513.14643170075","8154.50247720855","8947.65046553714","9734.2416713509","10643.1219477086","11622.2019288398","12367.8885986594","11294.939206477","11880.0162136143","12924.7684913144","12999.9425612334","13623.7136144505","14408.0291403252","15503.6264327528","16536.9665127593","17663.6650957121","18926.8118771247","19868.4430279517","19363.2833388933","20675.3769666901","21818.8756940003","23024.046971341","24084.975933427","25566.0900046974","26717.4636134865","27731.4386697709","29511.4428282378","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23569.0505780596","23970.7214870242","24988.8435601671","25945.3182941862","27248.2962260748","28244.3396247758","29457.9738667872","30931.8233856503","32276.8752834586","33935.2561608322","35736.4833004023","36564.537290556","37448.1049319736","38941.7586582005","41117.1204673451","43503.5730530256","45608.3385494664","47214.8431847258","47602.8683180002","46192.8489579835","47630.8502189674","49058.4376507933","50661.153302327","52205.6302186262","54077.9156673662","55557.8911386056","56583.8932825173","58567.050003235","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3739.27778552832","4033.68593385659","4282.06842597985","4186.74933121548","4223.29179454302","4347.85239833883","4431.6296407592","4557.47353464344","4623.03213945734","4727.95130189287","4895.80408378003","4976.3847409786","5217.69568753613","5479.26714393393","6249.31046742552","6538.7913907958","7133.76278971415","7627.4708684546","7882.88708922534","7851.95055357253","8287.72389271892","8721.25552382066","9139.13907737773","9598.71064699305","10162.5524540443","10651.2287867075","10600.1403528772","10470.8794716158","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578.035033429689","592.98247672778","548.64421014316","550.957881558917","565.434507606343","571.922877816417","581.261045063089","586.002407434167","630.771801802001","614.02331032314","597.04900976494","630.758836695912","636.193318405466","658.930265955452","653.453400971698","679.396122990956","713.957913520048","728.381663491728","783.935916226917","755.228863598747","797.545178755535","801.606086548338","879.416840219978","906.477941446546","955.727446551106","969.914978067149","990.201261281875","1018.75992006712","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2170.37335989565","2194.08124743293","2289.56554362723","2239.5730058108","2190.4288570795","2179.54978077767","2255.62796078729","2303.58068988974","2329.92623192481","2320.74918278582","2430.98896309316","2568.21543992283","2932.49881628852","3130.30066730738","3425.11955757334","3666.91624606689","3905.30820116715","4162.49923344015","4412.79043413048","4677.4989985299","4978.99974718141","5211.53225114586","5389.88762980864","5696.06006285797","6008.09561136104","6070.99212800771","5882.05884785449","5887.17181908705","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1934.32988962409","1951.50106849955","1959.99227994656","1955.70854634626","2021.01089665556","2141.78355517173","2275.55522610148","2363.14612779199","2435.23696375594","2603.67624978098","2729.60715053007","2832.79739260709","2858.1940611922","2949.24142418627","3149.94843572807","3346.65216599336","3545.96965987799","3775.33498470327","3930.11909535776","3780.86779081175","3946.2777155475","4231.49751775883","4538.65983637709","4789.9169242778","5056.05527052117","5293.91170100545","5539.29547994108","5854.56973567051","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18901.0341123315","19859.7183309108","20503.2436064588","21105.3647216252","22060.914250593","23110.9174044081","24224.0822128931","25726.3786728771","27358.5509679153","28946.0971824111","31596.9666990942","32836.8808788657","33991.059285162","33703.4408746698","35415.722111417","37265.3450881778","40597.3967620309","43479.1606687707","45843.89223408","44045.256022106","45040.3180778936","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50302.0677470128","51338.5732558743","54422.0080155625","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18432.497953372","19550.2711354084","20591.3410722702","21550.3206555794","22991.9458916695","24322.5554149703","26791.0115426039","28605.2619181883","28186.2735263253","30555.3387515941","36956.3797003362","37786.8387389889","37959.7948060455","38533.0879404553","42486.4043669756","47772.4300752991","54079.7554136528","55896.7844130099","61757.2455676868","55437.5308277998","57965.5264173495","62145.0261549128","65447.4958248933","67056.1170397877","66015.4402996855","60519.9715159154","58138.4377052193","62182.8421398992","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.089045664903","828.878907762358","858.987744558351","888.68027372807","956.463748793847","985.288957037355","1032.27324115812","1078.98625062046","1100.66283166304","1144.30357740782","1220.13453075254","1285.05913878469","1284.84062697303","1341.17974312005","1422.1350988261","1499.36567421128","1578.93352055214","1658.71907903818","1776.81075847771","1852.89744279566","1945.34377032788","2031.08746466776","2143.69261492006","2244.15572592247","2394.64138847779","2471.6081083517","2485.03222223003","2702.41641942383","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3752.75305343432","5171.81537782392","5663.49552013072","6457.54425031872","7339.30436698258","8056.69578296301","10451.9395332794","13273.4832372078","13104.4791908927","13982.2013353914","15039.3168128647","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14871.4142176835","14569.6745897656","14912.8121469464","15939.0023650757","17042.7892808834","17907.4669489926","18464.0330939291","19137.1407525729","19343.2397820058","20579.365916514","21521.526982603","22500.4775864557","23306.2795376277","23967.4207453945","25080.3101911922","25677.1038981495","27758.1657377218","29385.8957234312","29860.3702545675","30699.6620210642","31253.0535992516","32734.5366666969","32986.0312092787","36219.5796940917","37283.1004115687","37562.4835855889","39420.7558892147","40747.6098560422","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16652.4973763628","17290.4020761211","17920.2037773229","18538.0588917752","19376.6626369674","20171.3220545554","21067.297550659","22038.1429717448","22804.4347334483","23716.1149478382","25195.5170441154","25975.779002255","26810.2435269798","27596.530391475","29065.5537001457","30438.2392417562","32425.6170412057","33970.6937862157","34812.9750682949","33864.9729552991","35154.3662723422","36593.7713480001","37581.1210031329","38890.3769308348","40039.5028763026","41186.9945137265","42253.8995549628","44034.6650617542","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22643.5006136662","23748.8231755349","25145.4778690164","26129.0781585037","26734.7401075499","27929.9639682781","28881.7999293549","30967.0555348293","32100.2700364802","32506.9038703115","34840.3890527308","36796.9107194536","36325.3641128347","35290.289918762","35835.353221451","36905.4444146392","38969.7942973893","40536.4036624746","43160.4930040695","44162.78729696","44408.203073866","42121.4319219198","43855.428177457","43478.7203386615","42653.3508708331","42585.0633804423","42897.0744711616","41331.1802767904","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10628.373351304","11180.2558820907","11698.3147747095","12208.7026422151","13517.3437569122","14465.3979469216","16315.384482259","18043.4041407765","19486.1990125881","19676.4997507004","21093.0670968688","22740.7180527951","23496.4988861836","24142.8706180914","24723.3712555479","25098.6999018864","25444.1913715339","25966.131439191","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1974.04755260378","2083.93503842908","2234.80149713565","2268.31646921047","2342.57376439713","2447.5845596432","2548.54458914305","2554.58924552351","2584.76829246538","2657.04534296729","2769.50747078882","2825.98141094504","2899.37829982407","3036.50027553828","3281.53502235392","3572.67495343458","3830.66628323756","4039.38473631986","4103.93081645343","4165.5168213127","4195.95734552845","4309.76371307112","4451.21277839168","4629.54851900923","4835.62727995952","5014.93145450674","5244.10323522923","5539.10749404903","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5075.75578241681","5620.04228056794","6092.02829114336","6443.11794181396","6630.27017508349","6747.48576225358","7006.19095822778","7433.4111154207","7904.02557004576","8174.1085602867","8419.50647715153","8494.50128948526","8650.35234167475","9022.25770079139","9783.6298305802","10626.6236145818","11685.2472209629","13193.0847625417","14515.1511160033","14546.0746262988","15308.8043919929","17093.8399788617","18795.0272959475","20096.133466072","21152.7005559371","22232.8133942203","23212.8248182789","24520.8673782329","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3432.94673553089","3551.65736843208","3540.85407241407","3741.59876801003","4212.49406922057","4538.4803753297","4672.48367741068","4981.5202206262","4941.75372715712","5020.35472623704","5200.99547378989","5281.77220205249","5583.01462714406","5857.4691111157","6239.24686174086","6761.16377990746","7402.53374250676","8146.98320660681","8954.38451538073","9008.18193175262","9752.82837956992","10449.0932552031","11153.806232884","11853.9098241001","12202.4152152741","12570.206251898","13044.6645025573","13462.7393058217","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.30996193","2596.63987322946","2600.62904969999","2654.61265193433","2764.28171307574","2886.30911650315","3040.6929401691","3181.03561403074","3127.2923613219","3202.5973916021","3347.35591869944","3448.70717639597","3554.06601908693","3728.12421237608","4007.72496937046","4254.14754999959","4534.06200166977","4880.23523980941","5099.32232863643","5114.26479418993","5482.31638001143","5707.20484246942","6103.66012987549","6540.50097980435","6959.21290739219","7341.94289106585","7809.42185305414","8360.50900498701","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9750.9535142237","10510.167064478","10998.0258992798","10784.952235117","11557.4531301059","12401.471936305","12435.1385948534","12817.7872462008","12300.8305904792","11593.9444769967","11710.7797008493","12520.4948644275","13118.3866131509","12966.5629069635","13728.5368377456","15183.0368037069","15275.614330139","14854.0573825641","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1533.71932783929","1692.91021655356","1922.39586170544","2268.53590503949","2393.03049966789","2302.33597768839","2461.22318005679","2343.78640800878","2221.20708920987","2238.12203203799","2175.1678536736","2166.08951960498","2141.09829674038","2175.9666368417","2240.43320852665","2399.58683394171","2469.22827073859","2749.27818372496","2729.37395955277","2869.50625998623","3126.27518845495","3155.4035683482","3292.27109633469","3404.12586326345","3919.32837370352","4084.74953375731","4109.47182666601","4207.70720774705","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6175.62429910028","5915.54058861551","6183.52512100098","6549.98361492105","7029.08137168522","7664.95502871434","8255.15162179808","8922.2356271914","9471.44049434256","10022.3953632385","10652.9082890119","11101.9747117124","11781.0563524395","12257.1448668074","13341.0999992516","13895.9235416906","15142.1848735363","16787.9702463152","18310.4432086685","19246.4486754828","21048.3305213108","22850.6388460286","23833.2097049187","24719.2475053521","25612.2578311438","26826.2287625362","27735.3508495019","29923.7095679498","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1625.56540017981","1432.87710747567","1473.25203104479","1477.7723733418","1469.92410514415","1502.1585966569","1577.22801976597","1661.4242280549","1776.16071349252","1849.21502833194","1893.51307349728","1972.04796376788","2047.34980202283","1998.56877630451","2268.91378641802","2424.95859503046","2604.52622150317","2761.82952135816","2921.12311756743","3004.92325380894","3142.99164151948","3271.45652817244","3424.42711676885","3592.61477271951","3720.28325407171","3770.31331268774","3824.15242328446","3850.87948164164","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14362.7460051757","15075.7757460796","16019.4547281739","17018.3995710503","17940.6938912859","18971.9550488872","19544.7671544977","20656.5441041496","21909.2812014908","23326.3874494965","24569.7388195778","26659.0622033275","27281.1837984305","27822.6305033364","31082.3576902111","31490.4062315483","32136.2081776626","32799.3522929705","33019.1681171515","32798.7548309978","33229.9195075122","34195.6510701376","35286.056418338","36207.6813602868","37053.7520496189","37715.3584723542","38358.1849013489","39092.472900079","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11762.8749767621","12721.1619511167","13163.0321686384","13183.4332399167","13558.343144824","14385.5945212971","14902.564078651","15791.049245885","16691.5572483911","17723.4633156481","18886.9110659257","19540.620801868","20367.6644076272","20840.8771855788","21475.6371954788","22739.5896603865","24655.3616564886","25705.9484926415","26631.5639632704","26469.1012416289","27308.1861600759","26780.2149060404","26454.1026011519","27899.5094652197","28746.6530781988","29684.6916690185","31042.005773058","32554.2980183133","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5137.89711604387","5355.01641060431","5432.62680390006","5696.15718442899","5982.73864827088","6373.9946221874","6443.82534923164","6681.75005513677","6614.14728391017","6486.45445153832","6351.2786128229","6318.01514438758","6294.888812369","6579.17716680398","6916.23422777885","7175.64666508368","7636.60486312938","8149.40489440016","8719.34337464546","8647.46607663981","9599.9768646563","10080.7389019468","10081.886003008","10973.5180551686","11569.2352350243","11896.0338850574","12384.026728956","13109.3435828378","",
